package_app	file	line_count	reviewer	status	evidence_file	reviewed_ranges	finding_count
apps/primary-advantage	apps/primary-advantage/components/school/school-profile-form.tsx	242	coder-xiaomi-mimo-v2-5-pro/primary-advantage-052	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-052.md	1-242	2
apps/primary-advantage	apps/primary-advantage/components/shared/app-layout.tsx	95	coder-xiaomi-mimo-v2-5-pro/primary-advantage-052	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-052.md	1-95	0
apps/primary-advantage	apps/primary-advantage/components/shared/change-role.tsx	187	coder-xiaomi-mimo-v2-5-pro/primary-advantage-052	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-052.md	1-187	2
apps/primary-advantage	apps/primary-advantage/components/site-config.tsx	33	coder-xiaomi-mimo-v2-5-pro/primary-advantage-052	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-052.md	1-33	0
apps/primary-advantage	apps/primary-advantage/components/site-header.tsx	60	coder-xiaomi-mimo-v2-5-pro/primary-advantage-052	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-052.md	1-60	1
apps/primary-advantage	apps/primary-advantage/components/student-assignment-table.tsx	815	coder-xiaomi-mimo-v2-5/primary-advantage-053	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-053.md	1-815	6
apps/primary-advantage	apps/primary-advantage/components/switchers/locale-switcher.tsx	70	coder-xiaomi-mimo-v2-5/primary-advantage-053	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-053.md	1-70	0
apps/primary-advantage	apps/primary-advantage/components/switchers/theme-switcher-toggle.tsx	27	coder-xiaomi-mimo-v2-5/primary-advantage-053	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-053.md	1-27	0
apps/primary-advantage	apps/primary-advantage/components/system/create-school-dialog.tsx	54	coder-xiaomi-mimo-v2-5/primary-advantage-053	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-053.md	1-54	1
apps/primary-advantage	apps/primary-advantage/components/system/create-school-form.tsx	209	coder-xiaomi-mimo-v2-5/primary-advantage-053	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-053.md	1-209	4
apps/primary-advantage	apps/primary-advantage/components/system/edit-license-form.tsx	430	coder-vocengine-ark-code-latest/primary-advantage-054	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-054.md	1-430	3
apps/primary-advantage	apps/primary-advantage/components/system/license-table.tsx	485	coder-vocengine-ark-code-latest/primary-advantage-054	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-054.md	1-485	3
apps/primary-advantage	apps/primary-advantage/components/teacher/assign-button.tsx	92	coder-vocengine-ark-code-latest/primary-advantage-054	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-054.md	1-92	2
apps/primary-advantage	apps/primary-advantage/components/teacher/assign-form.tsx	294	coder-minimax-m3/primary-advantage-055	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-055.md	1-294	3
apps/primary-advantage	apps/primary-advantage/components/teacher/assignment-button.tsx	521	coder-minimax-m3/primary-advantage-055	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-055.md	1-521	7
apps/primary-advantage	apps/primary-advantage/components/teacher/assignment-dashboard.tsx	842	coder-deepseek-v4-flash/primary-advantage-056	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-056.md	1-842	4
apps/primary-advantage	apps/primary-advantage/components/teacher/assignments.tsx	522	coder-xiaomi-mimo-v2-5-pro/primary-advantage-057	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-057.md	1-522	4
apps/primary-advantage	apps/primary-advantage/components/teacher/class-code-generator.tsx	280	coder-xiaomi-mimo-v2-5-pro/primary-advantage-057	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-057.md	1-280	2
apps/primary-advantage	apps/primary-advantage/components/teacher/class-roster.tsx	521	coder-xiaomi-mimo-v2-5/primary-advantage-058	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-058.md	1-521	6
apps/primary-advantage	apps/primary-advantage/components/teacher/classroom-navigation.tsx	274	coder-xiaomi-mimo-v2-5/primary-advantage-058	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-058.md	1-274	0
apps/primary-advantage	apps/primary-advantage/components/teacher/classroom-selector.tsx	201	coder-xiaomi-mimo-v2-5/primary-advantage-058	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-058.md	1-201	0
apps/primary-advantage	apps/primary-advantage/components/teacher/create-classes.tsx	159	coder-xiaomi-mimo-v2-5/primary-advantage-058	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-058.md	1-159	1
apps/primary-advantage	apps/primary-advantage/components/teacher/enhanced-class-roster.tsx	689	coder-vocengine-ark-code-latest/primary-advantage-059	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-059.md	1-689	5
apps/primary-advantage	apps/primary-advantage/components/teacher/enrollment-demo.tsx	303	coder-vocengine-ark-code-latest/primary-advantage-059	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-059.md	1-303	4
apps/primary-advantage	apps/primary-advantage/components/teacher/enrollment-management.tsx	528	coder-minimax-m3/primary-advantage-060	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-060.md	1-528	9
apps/primary-advantage	apps/primary-advantage/components/teacher/my-classes.tsx	836	coder-deepseek-v4-flash/primary-advantage-061	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-061.md	1-836	7
apps/primary-advantage	apps/primary-advantage/components/teacher/my-students.tsx	426	coder-xiaomi-mimo-v2-5-pro/primary-advantage-062	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-062.md	1-426	5
apps/primary-advantage	apps/primary-advantage/components/teacher/reports.tsx	436	coder-xiaomi-mimo-v2-5-pro/primary-advantage-062	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-062.md	1-436	6
apps/primary-advantage	apps/primary-advantage/components/teacher/student-cefr-level-setter.tsx	239	coder-xiaomi-mimo-v2-5-pro/primary-advantage-062	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-062.md	1-239	3
apps/primary-advantage	apps/primary-advantage/components/teacher/student-enrollment-button.tsx	311	coder-xiaomi-mimo-v2-5/primary-advantage-063	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-063.md	1-311	2
apps/primary-advantage	apps/primary-advantage/components/teacher/student-unenrollment-button.tsx	150	coder-xiaomi-mimo-v2-5/primary-advantage-063	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-063.md	1-150	2
apps/primary-advantage	apps/primary-advantage/components/teacher/teacher-progress-reports.tsx	445	coder-xiaomi-mimo-v2-5/primary-advantage-063	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-063.md	1-445	3
apps/primary-advantage	apps/primary-advantage/components/ui/alert-dialog.tsx	157	coder-xiaomi-mimo-v2-5/primary-advantage-063	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-063.md	1-157	0
apps/primary-advantage	apps/primary-advantage/components/ui/alert.tsx	66	coder-xiaomi-mimo-v2-5/primary-advantage-063	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-063.md	1-66	0
apps/primary-advantage	apps/primary-advantage/components/ui/avatar.tsx	53	coder-xiaomi-mimo-v2-5/primary-advantage-063	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-063.md	1-53	0
apps/primary-advantage	apps/primary-advantage/components/ui/badge.tsx	60	coder-vocengine-ark-code-latest/primary-advantage-064	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-064.md	1-60	0
apps/primary-advantage	apps/primary-advantage/components/ui/button.tsx	61	coder-vocengine-ark-code-latest/primary-advantage-064	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-064.md	1-61	0
apps/primary-advantage	apps/primary-advantage/components/ui/calendar-heatmap.tsx	211	coder-vocengine-ark-code-latest/primary-advantage-064	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-064.md	1-211	1
apps/primary-advantage	apps/primary-advantage/components/ui/calendar.tsx	213	coder-vocengine-ark-code-latest/primary-advantage-064	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-064.md	1-213	0
apps/primary-advantage	apps/primary-advantage/components/ui/card.tsx	92	coder-vocengine-ark-code-latest/primary-advantage-064	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-064.md	1-92	0
apps/primary-advantage	apps/primary-advantage/components/ui/chart.tsx	353	coder-vocengine-ark-code-latest/primary-advantage-064	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-064.md	1-353	1
apps/primary-advantage	apps/primary-advantage/components/ui/checkbox.tsx	32	coder-vocengine-ark-code-latest/primary-advantage-064	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-064.md	1-32	0
apps/primary-advantage	apps/primary-advantage/components/ui/collapsible.tsx	33	coder-vocengine-ark-code-latest/primary-advantage-064	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-064.md	1-33	1
apps/primary-advantage	apps/primary-advantage/components/ui/context-menu.tsx	252	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-252	0
apps/primary-advantage	apps/primary-advantage/components/ui/copy-button.tsx	57	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-57	1
apps/primary-advantage	apps/primary-advantage/components/ui/dialog.tsx	140	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-140	0
apps/primary-advantage	apps/primary-advantage/components/ui/dropdown-menu.tsx	257	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-257	0
apps/primary-advantage	apps/primary-advantage/components/ui/form.tsx	167	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-167	0
apps/primary-advantage	apps/primary-advantage/components/ui/input.tsx	21	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-21	0
apps/primary-advantage	apps/primary-advantage/components/ui/label.tsx	24	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-24	0
apps/primary-advantage	apps/primary-advantage/components/ui/popover.tsx	48	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-48	0
apps/primary-advantage	apps/primary-advantage/components/ui/progress.tsx	31	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-31	0
apps/primary-advantage	apps/primary-advantage/components/ui/radio-group.tsx	45	coder-minimax-m3/primary-advantage-065	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-065.md	1-45	0
apps/primary-advantage	apps/primary-advantage/components/ui/rating.tsx	239	coder-deepseek-v4-flash/primary-advantage-066	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-066.md	1-239	2
apps/primary-advantage	apps/primary-advantage/components/ui/scroll-area.tsx	58	coder-deepseek-v4-flash/primary-advantage-066	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-066.md	1-58	0
apps/primary-advantage	apps/primary-advantage/components/ui/select.tsx	185	coder-deepseek-v4-flash/primary-advantage-066	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-066.md	1-185	0
apps/primary-advantage	apps/primary-advantage/components/ui/separator.tsx	28	coder-deepseek-v4-flash/primary-advantage-066	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-066.md	1-28	0
apps/primary-advantage	apps/primary-advantage/components/ui/sheet.tsx	139	coder-deepseek-v4-flash/primary-advantage-066	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-066.md	1-139	0
apps/primary-advantage	apps/primary-advantage/components/ui/sidebar.tsx	726	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-726	0
apps/primary-advantage	apps/primary-advantage/components/ui/skeleton.tsx	13	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-13	0
apps/primary-advantage	apps/primary-advantage/components/ui/sonner.tsx	25	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-25	0
apps/primary-advantage	apps/primary-advantage/components/ui/table.tsx	116	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-116	0
apps/primary-advantage	apps/primary-advantage/components/ui/tabs.tsx	66	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-66	0
apps/primary-advantage	apps/primary-advantage/components/ui/textarea.tsx	18	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-18	0
apps/primary-advantage	apps/primary-advantage/components/ui/tooltip.tsx	61	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-61	0
apps/primary-advantage	apps/primary-advantage/components/update-user-license.tsx	126	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-126	4
apps/primary-advantage	apps/primary-advantage/components/user-avatar.tsx	26	coder-xiaomi-mimo-v2-5-pro/primary-advantage-067	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-067.md	1-26	0
apps/primary-advantage	apps/primary-advantage/configs/admin-page-config.ts	116	coder-xiaomi-mimo-v2-5/primary-advantage-068	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-068.md	1-116	1
apps/primary-advantage	apps/primary-advantage/configs/index-page-config.ts	26	coder-xiaomi-mimo-v2-5/primary-advantage-068	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-068.md	1-26	0
apps/primary-advantage	apps/primary-advantage/configs/settings-page-config.ts	22	coder-xiaomi-mimo-v2-5/primary-advantage-068	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-068.md	1-22	0
apps/primary-advantage	apps/primary-advantage/configs/site-config.ts	34	coder-xiaomi-mimo-v2-5/primary-advantage-068	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-068.md	1-34	0
apps/primary-advantage	apps/primary-advantage/configs/student-page-config.ts	75	coder-xiaomi-mimo-v2-5/primary-advantage-068	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-068.md	1-75	0
apps/primary-advantage	apps/primary-advantage/configs/system-page-config.ts	48	coder-xiaomi-mimo-v2-5/primary-advantage-068	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-068.md	1-48	0
apps/primary-advantage	apps/primary-advantage/configs/teacher-page-config.ts	110	coder-xiaomi-mimo-v2-5/primary-advantage-068	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-068.md	1-110	0
apps/primary-advantage	apps/primary-advantage/contexts/question-context.tsx	42	coder-xiaomi-mimo-v2-5/primary-advantage-068	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-068.md	1-42	0
apps/primary-advantage	apps/primary-advantage/data/A0-story-example.json	949	coder-vocengine-ark-code-latest/primary-advantage-069	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-069.md	1-949	1
apps/primary-advantage	apps/primary-advantage/data/A1-story-example.json	699	coder-minimax-m3/primary-advantage-070	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-070.md	1-699	2
apps/primary-advantage	apps/primary-advantage/data/A2-story-example.json	858	coder-deepseek-v4-flash/primary-advantage-071	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-071.md	1-858	1
apps/primary-advantage	apps/primary-advantage/data/audios/articles/temp.mp3	3712	coder-xiaomi-mimo-v2-5-pro/primary-advantage-072	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-072.md	1-3712	2
apps/primary-advantage	apps/primary-advantage/data/audios/sentences/temp.mp3	3712	coder-xiaomi-mimo-v2-5/primary-advantage-073	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-073.md	1-3712	2
apps/primary-advantage	apps/primary-advantage/data/audios/words/temp.mp3	3712	coder-vocengine-ark-code-latest/primary-advantage-074	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-074.md	1-3712	2
apps/primary-advantage	apps/primary-advantage/data/cefr-article-prompts.json	72	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-72	2
apps/primary-advantage	apps/primary-advantage/data/cefr-level-evaluation-prompts.json	26	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-26	2
apps/primary-advantage	apps/primary-advantage/data/db.json	15	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-15	1
apps/primary-advantage	apps/primary-advantage/data/genres.json	180	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-180	0
apps/primary-advantage	apps/primary-advantage/data/images/temp.jpg	0	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-0	1
apps/primary-advantage	apps/primary-advantage/data/level-test.json	382	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-382	2
apps/primary-advantage	apps/primary-advantage/data/new-article-prompts.json	40	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-40	1
apps/primary-advantage	apps/primary-advantage/data/new-level-evaluation-prompts.json	30	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-30	0
apps/primary-advantage	apps/primary-advantage/data/prompts-ai.ts	196	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-196	1
apps/primary-advantage	apps/primary-advantage/data/prompts-combined-LA.json	67	coder-minimax-m3/primary-advantage-075	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-075.md	1-67	2
apps/primary-advantage	apps/primary-advantage/data/prompts-combined-MC.json	66	coder-deepseek-v4-flash/primary-advantage-076	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-076.md	1-66	0
apps/primary-advantage	apps/primary-advantage/data/prompts-combined-SA.json	66	coder-deepseek-v4-flash/primary-advantage-076	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-076.md	1-66	0
apps/primary-advantage	apps/primary-advantage/data/prompts-feedback-user-LA.json	3	coder-deepseek-v4-flash/primary-advantage-076	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-076.md	1-3	0
apps/primary-advantage	apps/primary-advantage/data/prompts-feedback-user-SA.json	3	coder-deepseek-v4-flash/primary-advantage-076	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-076.md	1-3	0
apps/primary-advantage	apps/primary-advantage/data/story-prompts.json	36	coder-deepseek-v4-flash/primary-advantage-076	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-076.md	1-36	0
apps/primary-advantage	apps/primary-advantage/data/story-schema.ts	179	coder-deepseek-v4-flash/primary-advantage-076	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-076.md	1-179	1
apps/primary-advantage	apps/primary-advantage/data/title-a0.json	609	coder-deepseek-v4-flash/primary-advantage-076	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-076.md	1-609	0
apps/primary-advantage	apps/primary-advantage/data/title-a1.json	609	coder-xiaomi-mimo-v2-5-pro/primary-advantage-077	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-077.md	1-609	4
apps/primary-advantage	apps/primary-advantage/data/title-a2.json	609	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-609	0
apps/primary-advantage	apps/primary-advantage/data/whats-my-level-mean.json	58	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-58	0
apps/primary-advantage	apps/primary-advantage/eslint.config.mjs	10	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-10	1
apps/primary-advantage	apps/primary-advantage/hooks/use-current-role.ts	8	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-8	0
apps/primary-advantage	apps/primary-advantage/hooks/use-current-user.ts	12	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-12	0
apps/primary-advantage	apps/primary-advantage/hooks/use-layout.tsx	160	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-160	0
apps/primary-advantage	apps/primary-advantage/hooks/use-lock-body.ts	12	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-12	0
apps/primary-advantage	apps/primary-advantage/hooks/use-mobile.ts	19	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-19	0
apps/primary-advantage	apps/primary-advantage/hooks/use-permissions.ts	119	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-119	0
apps/primary-advantage	apps/primary-advantage/i18n/navigation.ts	7	coder-xiaomi-mimo-v2-5/primary-advantage-078	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-078.md	1-7	0
apps/primary-advantage	apps/primary-advantage/i18n/request.ts	16	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-16	0
apps/primary-advantage	apps/primary-advantage/i18n/routing.ts	9	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-9	0
apps/primary-advantage	apps/primary-advantage/lib/__tests__/utils.test.ts	198	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-198	0
apps/primary-advantage	apps/primary-advantage/lib/calculateLevel.ts	52	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-52	1
apps/primary-advantage	apps/primary-advantage/lib/events.ts	33	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-33	1
apps/primary-advantage	apps/primary-advantage/lib/fsrs-service.ts	197	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-197	1
apps/primary-advantage	apps/primary-advantage/lib/get-query-client.ts	25	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-25	0
apps/primary-advantage	apps/primary-advantage/lib/permissions.ts	232	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-232	2
apps/primary-advantage	apps/primary-advantage/lib/session.ts	21	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-21	0
apps/primary-advantage	apps/primary-advantage/lib/storage-config.ts	42	coder-vocengine-ark-code-latest/primary-advantage-079	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-079.md	1-42	1
apps/primary-advantage	apps/primary-advantage/lib/test.ts	13	coder-minimax-m3/primary-advantage-080	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-080.md	1-13	0
apps/primary-advantage	apps/primary-advantage/lib/utils.ts	122	coder-minimax-m3/primary-advantage-080	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-080.md	1-122	2
apps/primary-advantage	apps/primary-advantage/lib/zod.ts	466	coder-minimax-m3/primary-advantage-080	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-080.md	1-466	2
apps/primary-advantage	apps/primary-advantage/messages/cn.json	2655	coder-deepseek-v4-flash/primary-advantage-081	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-081.md	1-2655	2
apps/primary-advantage	apps/primary-advantage/messages/en.json	2657	coder-xiaomi-mimo-v2-5-pro/primary-advantage-082	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-082.md	1-2657	8
