package	file	line_count	reviewer	status	evidence_file	reviewed_ranges	finding_count
packages/domain	packages/domain/src/stories/schema.ts	1	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-018.md	1-1	0
packages/domain	packages/domain/src/students/get-my-gamification.ts	44	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-018.md	1-44	0
packages/domain	packages/domain/src/students/get-student-achievements.ts	23	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-018.md	1-23	0
packages/domain	packages/domain/src/students/get-student-assignments.ts	43	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-43	0
packages/domain	packages/domain/src/students/get-student-class-analytics.ts	82	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-82	0
packages/domain	packages/domain/src/students/get-student-gamification-profile.ts	47	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-47	0
packages/domain	packages/domain/src/students/get-student-lesson-analytics.ts	72	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-72	0
packages/domain	packages/domain/src/students/get-student-lesson-progress.ts	63	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-63	0
packages/domain	packages/domain/src/students/get-student-mastery-profile.ts	68	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-68	0
packages/domain	packages/domain/src/students/index.ts	160	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-160	0
packages/domain	packages/domain/src/teachers/contracts.ts	7	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-7	0
packages/domain	packages/domain/src/teachers/errors.ts	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-9	0
packages/domain	packages/domain/src/teachers/get-teacher-dashboard.ts	63	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-019.md	1-63	0
packages/domain	packages/domain/src/teachers/index.ts	11	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-11	0
packages/domain	packages/domain/src/teachers/permissions.ts	4	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-4	0
packages/domain	packages/domain/src/teachers/queries.ts	86	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-86	0
packages/domain	packages/domain/src/teachers/schema.ts	42	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-42	0
packages/domain	packages/domain/src/tenant-registry.ts	240	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-240	0
packages/domain	packages/domain/src/users/contracts.ts	20	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-20	0
packages/domain	packages/domain/src/users/errors.ts	13	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-13	0
packages/domain	packages/domain/src/users/index.ts	11	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-11	0
packages/domain	packages/domain/src/users/mutations.ts	48	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-48	0
packages/domain	packages/domain/src/users/permissions.ts	16	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-020.md	1-16	0
packages/domain	packages/domain/src/users/queries.ts	162	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-021.md	1-162	0
packages/domain	packages/domain/src/users/schema.ts	1	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-021.md	1-1	0
packages/domain	packages/domain/tsconfig.json	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-021.md	1-9	0
packages/domain	packages/domain/vitest.config.ts	7	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-021.md	1-7	0
packages/domain	packages/domain/vitest.setup.ts	25	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-domain-021.md	1-25	0
packages/api	packages/api/docs/route-audit.md	851	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-001.md	1-851	2
packages/api	packages/api/eslint.config.mjs	3	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-001.md	1-3	0
packages/api	packages/api/package.json	57	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-001.md	1-57	0
packages/api	packages/api/src/__tests__/articles-router.test.ts	112	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-001.md	1-112	1
packages/api	packages/api/src/__tests__/assignments-router.test.ts	157	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-001.md	1-157	1
packages/api	packages/api/src/__tests__/auth-audit.test.ts	247	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-002.md	1-247	0
packages/api	packages/api/src/__tests__/auth-router.test.ts	60	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-002.md	1-60	0
packages/api	packages/api/src/__tests__/auth-routes.test.ts	975	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-003.md	1-975	0
packages/api	packages/api/src/__tests__/auth-security-phase1-route-contracts.test.ts	310	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-004.md	1-310	0
packages/api	packages/api/src/__tests__/auth-security-phase2-role-casts.test.ts	47	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-004.md	1-47	0
packages/api	packages/api/src/__tests__/auth-security-phase3-app-routes.test.ts	209	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-004.md	1-209	0
packages/api	packages/api/src/__tests__/auth-security-phase3-signup-removal.test.ts	303	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-004.md	1-303	0
packages/api	packages/api/src/__tests__/auth.test.ts	60	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-004.md	1-60	0
packages/api	packages/api/src/__tests__/classes-router.test.ts	75	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-004.md	1-75	0
packages/api	packages/api/src/__tests__/codecamp-review-router.test.ts	215	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-005.md	1-215	0
packages/api	packages/api/src/__tests__/codecamp-router.test.ts	929	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-005.md	1-929	0
packages/api	packages/api/src/__tests__/context.test.ts	17	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-005.md	1-17	0
packages/api	packages/api/src/__tests__/dashboard-cache.test.ts	165	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-006.md	1-165	0
packages/api	packages/api/src/__tests__/progress-router.test.ts	129	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-006.md	1-129	0
packages/api	packages/api/src/__tests__/reports.test.ts	149	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-006.md	1-149	0
packages/api	packages/api/src/__tests__/reset-password.test.ts	385	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-006.md	1-385	0
packages/api	packages/api/src/__tests__/sales-router.test.ts	170	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-006.md	1-170	0
packages/api	packages/api/src/__tests__/students-router.test.ts	65	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-006.md	1-65	0
packages/api	packages/api/src/__tests__/trpc.test.ts	92	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-006.md	1-92	0
packages/api	packages/api/src/__tests__/users.test.ts	219	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-219	0
packages/api	packages/api/src/cache/dashboard-cache.ts	121	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-121	0
packages/api	packages/api/src/context.ts	85	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-85	0
packages/api	packages/api/src/index.ts	3	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-3	0
packages/api	packages/api/src/root.ts	26	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-26	0
packages/api	packages/api/src/routers/articles.ts	64	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-64	0
packages/api	packages/api/src/routers/assignments.ts	89	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-89	0
packages/api	packages/api/src/routers/auth.ts	15	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-15	0
packages/api	packages/api/src/routers/classes.ts	38	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-007.md	1-38	0
packages/api	packages/api/src/routers/codecamp.ts	562	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-008.md	1-562	0
packages/api	packages/api/src/routers/progress.ts	56	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-008.md	1-56	0
packages/api	packages/api/src/routers/reports.ts	49	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-008.md	1-49	0
packages/api	packages/api/src/routers/sales.ts	237	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-008.md	1-237	0
packages/api	packages/api/src/routers/students.ts	44	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-008.md	1-44	0
packages/api	packages/api/src/routers/users.ts	95	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-008.md	1-95	0
packages/api	packages/api/src/routes/auth/enrich.ts	53	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-008.md	1-53	0
packages/api	packages/api/src/routes/auth/impersonate.ts	155	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-155	0
packages/api	packages/api/src/routes/auth/index.ts	7	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-7	0
packages/api	packages/api/src/routes/auth/login.ts	203	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-203	0
packages/api	packages/api/src/routes/auth/logout.ts	29	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-29	0
packages/api	packages/api/src/routes/auth/register.ts	138	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-138	0
packages/api	packages/api/src/routes/auth/reset-password.ts	131	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-131	0
packages/api	packages/api/src/routes/auth/session.ts	57	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-57	0
packages/api	packages/api/src/trpc.ts	105	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-105	0
packages/api	packages/api/tsconfig.json	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-9	0
packages/api	packages/api/vitest.config.ts	11	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-api-009.md	1-11	0
packages/ai	packages/ai/README.md	87	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-001.md	1-87	1
packages/ai	packages/ai/eslint.config.mjs	3	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-001.md	1-3	0
packages/ai	packages/ai/package.json	34	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-001.md	1-34	1
packages/ai	packages/ai/src/__tests__/contract-suite.ts	119	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-001.md	1-119	1
packages/ai	packages/ai/src/__tests__/diagram.fixture.ts	33	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-001.md	1-33	0
packages/ai	packages/ai/src/__tests__/phase-0-setup.test.ts	115	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-001.md	1-115	2
packages/ai	packages/ai/src/__tests__/phase-1-interface.test-d.ts	181	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-001.md	1-181	1
packages/ai	packages/ai/src/__tests__/phase-10-closeout.test.ts	299	Measure Review A	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-001.md	1-299	1
packages/ai	packages/ai/src/__tests__/phase-11-sdk-v2-call-shape.test.ts	412	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-002.md	1-412	0
packages/ai	packages/ai/src/__tests__/phase-11-sdk-version-contract.test.ts	344	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-002.md	1-344	0
packages/ai	packages/ai/src/__tests__/phase-12-closeout-artifacts.test.ts	419	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-002.md	1-419	0
packages/ai	packages/ai/src/__tests__/phase-13-adversarial-arch-guard-regex.test.ts	188	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-003.md	1-188	0
packages/ai	packages/ai/src/__tests__/phase-13-adversarial-gate-result-scope.test.ts	173	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-003.md	1-173	0
packages/ai	packages/ai/src/__tests__/phase-13-adversarial-streamText-await.test.ts	200	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-003.md	1-200	0
packages/ai	packages/ai/src/__tests__/phase-2-mock-provider.test.ts	182	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-003.md	1-182	0
packages/ai	packages/ai/src/__tests__/phase-3-openai-provider.test.ts	390	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-003.md	1-390	0
packages/ai	packages/ai/src/__tests__/phase-4-google-provider.test.ts	438	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-004.md	1-438	0
packages/ai	packages/ai/src/__tests__/phase-5-provider-selector.test.ts	355	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-004.md	1-355	0
packages/ai	packages/ai/src/__tests__/phase-9-docs.test.ts	150	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-004.md	1-150	0
packages/ai	packages/ai/src/__tests__/phase-arch-no-direct-sdk.test.ts	140	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-004.md	1-140	0
packages/ai	packages/ai/src/__tests__/phase-multimodal-contract.test.ts	91	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-004.md	1-91	0
packages/ai	packages/ai/src/__tests__/phase-multimodal-google.test.ts	98	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-98	0
packages/ai	packages/ai/src/__tests__/phase-multimodal-openrouter.test.ts	169	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-169	0
packages/ai	packages/ai/src/__tests__/phase-multimodal-unsupported.test.ts	44	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-44	0
packages/ai	packages/ai/src/__tests__/phase-stream-text-contract.test.ts	257	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-257	0
packages/ai	packages/ai/src/__tests__/recommendations.fixture.ts	83	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-83	0
packages/ai	packages/ai/src/__tests__/test-utils.ts	67	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-67	0
packages/ai	packages/ai/src/client.test.ts	123	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-123	0
packages/ai	packages/ai/src/client.ts	115	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-115	0
packages/ai	packages/ai/src/errors.ts	57	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-57	0
packages/ai	packages/ai/src/index.ts	39	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-005.md	1-39	0
packages/ai	packages/ai/src/providers/google.test.ts	98	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-006.md	1-98	0
packages/ai	packages/ai/src/providers/google.ts	220	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-006.md	1-220	0
packages/ai	packages/ai/src/providers/mock.test.ts	100	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-006.md	1-100	0
packages/ai	packages/ai/src/providers/mock.ts	187	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-006.md	1-187	0
packages/ai	packages/ai/src/providers/openai.test.ts	110	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-006.md	1-110	0
packages/ai	packages/ai/src/providers/openai.ts	169	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-006.md	1-169	0
packages/ai	packages/ai/src/providers/openrouter-preflight.test.ts	41	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-006.md	1-41	0
packages/ai	packages/ai/src/providers/openrouter.test.ts	221	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-006.md	1-221	0
packages/ai	packages/ai/src/providers/openrouter.ts	231	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-007.md	1-231	0
packages/ai	packages/ai/src/types.ts	191	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-007.md	1-191	0
packages/ai	packages/ai/tsconfig.json	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-007.md	1-9	0
packages/ai	packages/ai/vitest.config.ts	10	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ai-007.md	1-10	0
packages/storage	packages/storage/README.md	67	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-67	0
packages/storage	packages/storage/eslint.config.mjs	3	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-3	0
packages/storage	packages/storage/package.json	37	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-37	0
packages/storage	packages/storage/src/__tests__/factory.test.ts	49	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-49	0
packages/storage	packages/storage/src/__tests__/s3-driver.test.ts	117	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-117	0
packages/storage	packages/storage/src/__tests__/urls.test.ts	26	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-26	0
packages/storage	packages/storage/src/client.ts	73	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-73	0
packages/storage	packages/storage/src/drivers/s3.ts	113	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-113	3
packages/storage	packages/storage/src/factory.ts	59	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-59	0
packages/storage	packages/storage/src/index.ts	14	Measure Review B	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-001.md	1-14	0
packages/storage	packages/storage/src/urls.ts	10	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-002.md	1-10	0
packages/storage	packages/storage/tsconfig.json	11	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-002.md	1-11	0
packages/storage	packages/storage/vitest.config.ts	10	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-storage-002.md	1-10	0
packages/webhooks	packages/webhooks/eslint.config.mjs	3	measure-review-b	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-001.md	1-3	0
packages/webhooks	packages/webhooks/package.json	34	measure-review-b	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-001.md	1-34	0
packages/webhooks	packages/webhooks/src/__tests__/github-client.test.ts	378	measure-review-b	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-001.md	1-378	1
packages/webhooks	packages/webhooks/src/__tests__/github-review.test.ts	377	measure-review-b	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-001.md	1-377	1
packages/webhooks	packages/webhooks/src/__tests__/github-webhook.test.ts	335	measure-review-b	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-001.md	1-335	1
packages/webhooks	packages/webhooks/src/__tests__/phase-5-dead-code.test.ts	164	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-002.md	1-164	0
packages/webhooks	packages/webhooks/src/__tests__/phase-6-acceptance.test.ts	503	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-002.md	1-503	0
packages/webhooks	packages/webhooks/src/__tests__/phase-7-closeout.test.ts	518	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-002.md	1-518	0
packages/webhooks	packages/webhooks/src/github-client.ts	344	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-003.md	1-344	0
packages/webhooks	packages/webhooks/src/github.ts	362	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-003.md	1-362	0
packages/webhooks	packages/webhooks/src/health.ts	13	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-003.md	1-13	0
packages/webhooks	packages/webhooks/src/index.ts	25	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-003.md	1-25	0
packages/webhooks	packages/webhooks/tsconfig.json	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-003.md	1-9	0
packages/webhooks	packages/webhooks/vitest.config.ts	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-webhooks-003.md	1-9	0
packages/types	packages/types/eslint.config.mjs	3	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-types-001.md	1-3	0
packages/types	packages/types/package.json	28	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-types-001.md	1-28	0
